,Date,Index Name,Value,Name
4665,2020-12-01,"HOTELS, CAFES AND RESTAURANTS",111.9,CPIH
822,2020-12-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",117.1,CPIH
395,2020-12-01,FOOD AND NON-ALCOHOLIC BEVERAGES,102.8,CPIH
2530,2020-12-01,HEALTH,112.3,CPIH
4238,2020-12-01,EDUCATION,120.0,CPIH
6373,2020-12-01,CLOTHING AND FOOTWEAR,102.3,CPI
6800,2020-12-01,"Housing, water, electricity, gas and other fuels",108.6,CPI
1676,2020-12-01,"HOUSING, WATER AND FUELS",104.9,CPIH
2531,2021-01-01,HEALTH,112.9,CPIH
1677,2021-01-01,"HOUSING, WATER AND FUELS",105.0,CPIH
6374,2021-01-01,CLOTHING AND FOOTWEAR,97.4,CPI
8509,2021-01-01,COMMUNICATION,114.7,CPI
2958,2021-01-01,TRANSPORT,114.3,CPIH
2104,2021-01-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",104.5,CPIH
4239,2021-01-01,EDUCATION,120.0,CPIH
9790,2021-01-01,"HOTELS, CAFES AND RESTAURANTS",112.9,CPI
5520,2021-01-01,FOOD AND NON-ALCOHOLIC BEVERAGES,103.5,CPI
5093,2021-01-01,MISCELLANEOUS GOODS AND SERVICES,105.3,CPIH
823,2021-01-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",119.4,CPIH
1250,2021-01-01,CLOTHING AND FOOTWEAR,97.2,CPIH
9363,2021-01-01,EDUCATION,120.0,CPI
8936,2021-01-01,RECREATION & CULTURE,111.1,CPI
10217,2021-01-01,MISCELLANEOUS GOODS AND SERVICES,105.5,CPI
5947,2021-01-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",119.4,CPI
7228,2021-01-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",104.6,CPI
6801,2021-01-01,"Housing, water, electricity, gas and other fuels",108.7,CPI
3385,2021-01-01,COMMUNICATION,114.5,CPIH
8082,2021-01-01,TRANSPORT,114.0,CPI
4666,2021-01-01,"HOTELS, CAFES AND RESTAURANTS",112.9,CPIH
7655,2021-01-01,HEALTH,113.0,CPI
3812,2021-01-01,RECREATION & CULTURE,111.1,CPIH
396,2021-01-01,FOOD AND NON-ALCOHOLIC BEVERAGES,103.4,CPIH
1678,2021-02-01,"HOUSING, WATER AND FUELS",105.1,CPIH
4240,2021-02-01,EDUCATION,120.0,CPIH
824,2021-02-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",119.0,CPIH
9364,2021-02-01,EDUCATION,120.0,CPI
5094,2021-02-01,MISCELLANEOUS GOODS AND SERVICES,105.3,CPIH
2105,2021-02-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",106.2,CPIH
9791,2021-02-01,"HOTELS, CAFES AND RESTAURANTS",113.3,CPI
2532,2021-02-01,HEALTH,112.5,CPIH
3813,2021-02-01,RECREATION & CULTURE,111.1,CPIH
5521,2021-02-01,FOOD AND NON-ALCOHOLIC BEVERAGES,103.8,CPI
397,2021-02-01,FOOD AND NON-ALCOHOLIC BEVERAGES,103.6,CPIH
4667,2021-02-01,"HOTELS, CAFES AND RESTAURANTS",113.3,CPIH
7656,2021-02-01,HEALTH,112.6,CPI
8083,2021-02-01,TRANSPORT,114.9,CPI
1251,2021-02-01,CLOTHING AND FOOTWEAR,95.7,CPIH
3386,2021-02-01,COMMUNICATION,114.5,CPIH
10218,2021-02-01,MISCELLANEOUS GOODS AND SERVICES,105.5,CPI
5948,2021-02-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",119.1,CPI
7229,2021-02-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",106.2,CPI
2959,2021-02-01,TRANSPORT,115.2,CPIH
6802,2021-02-01,"Housing, water, electricity, gas and other fuels",108.8,CPI
8937,2021-02-01,RECREATION & CULTURE,111.1,CPI
8510,2021-02-01,COMMUNICATION,114.7,CPI
6375,2021-02-01,CLOTHING AND FOOTWEAR,95.9,CPI
6803,2021-03-01,"Housing, water, electricity, gas and other fuels",108.9,CPI
9792,2021-03-01,"HOTELS, CAFES AND RESTAURANTS",113.5,CPI
8938,2021-03-01,RECREATION & CULTURE,111.3,CPI
2533,2021-03-01,HEALTH,112.8,CPIH
7230,2021-03-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",107.0,CPI
1679,2021-03-01,"HOUSING, WATER AND FUELS",105.2,CPIH
4241,2021-03-01,EDUCATION,120.0,CPIH
1252,2021-03-01,CLOTHING AND FOOTWEAR,97.2,CPIH
825,2021-03-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",118.9,CPIH
8511,2021-03-01,COMMUNICATION,115.0,CPI
9365,2021-03-01,EDUCATION,120.0,CPI
3814,2021-03-01,RECREATION & CULTURE,111.3,CPIH
7657,2021-03-01,HEALTH,112.8,CPI
8084,2021-03-01,TRANSPORT,115.7,CPI
3387,2021-03-01,COMMUNICATION,114.9,CPIH
2106,2021-03-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",107.0,CPIH
5522,2021-03-01,FOOD AND NON-ALCOHOLIC BEVERAGES,103.1,CPI
10219,2021-03-01,MISCELLANEOUS GOODS AND SERVICES,105.8,CPI
5095,2021-03-01,MISCELLANEOUS GOODS AND SERVICES,105.7,CPIH
6376,2021-03-01,CLOTHING AND FOOTWEAR,97.4,CPI
4668,2021-03-01,"HOTELS, CAFES AND RESTAURANTS",113.5,CPIH
398,2021-03-01,FOOD AND NON-ALCOHOLIC BEVERAGES,103.0,CPIH
2960,2021-03-01,TRANSPORT,115.9,CPIH
5949,2021-03-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",119.0,CPI
4669,2021-04-01,"HOTELS, CAFES AND RESTAURANTS",114.3,CPIH
1253,2021-04-01,CLOTHING AND FOOTWEAR,99.6,CPIH
10220,2021-04-01,MISCELLANEOUS GOODS AND SERVICES,105.4,CPI
2961,2021-04-01,TRANSPORT,117.2,CPIH
8512,2021-04-01,COMMUNICATION,117.1,CPI
6377,2021-04-01,CLOTHING AND FOOTWEAR,99.8,CPI
3388,2021-04-01,COMMUNICATION,116.9,CPIH
8939,2021-04-01,RECREATION & CULTURE,110.1,CPI
8085,2021-04-01,TRANSPORT,117.0,CPI
5950,2021-04-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",119.5,CPI
7231,2021-04-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",106.6,CPI
7658,2021-04-01,HEALTH,114.2,CPI
2534,2021-04-01,HEALTH,114.1,CPIH
826,2021-04-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",119.5,CPIH
2107,2021-04-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",106.5,CPIH
3815,2021-04-01,RECREATION & CULTURE,110.1,CPIH
9366,2021-04-01,EDUCATION,120.0,CPI
4242,2021-04-01,EDUCATION,120.0,CPIH
6804,2021-04-01,"Housing, water, electricity, gas and other fuels",110.1,CPI
399,2021-04-01,FOOD AND NON-ALCOHOLIC BEVERAGES,103.8,CPIH
9793,2021-04-01,"HOTELS, CAFES AND RESTAURANTS",114.3,CPI
5096,2021-04-01,MISCELLANEOUS GOODS AND SERVICES,105.2,CPIH
5523,2021-04-01,FOOD AND NON-ALCOHOLIC BEVERAGES,103.9,CPI
1680,2021-04-01,"HOUSING, WATER AND FUELS",107.6,CPIH
9794,2021-05-01,"HOTELS, CAFES AND RESTAURANTS",115.7,CPI
2962,2021-05-01,TRANSPORT,117.6,CPIH
5097,2021-05-01,MISCELLANEOUS GOODS AND SERVICES,105.9,CPIH
4243,2021-05-01,EDUCATION,120.0,CPIH
2108,2021-05-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",107.4,CPIH
7232,2021-05-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",107.4,CPI
2535,2021-05-01,HEALTH,113.9,CPIH
8086,2021-05-01,TRANSPORT,117.4,CPI
4670,2021-05-01,"HOTELS, CAFES AND RESTAURANTS",115.7,CPIH
3389,2021-05-01,COMMUNICATION,116.7,CPIH
6378,2021-05-01,CLOTHING AND FOOTWEAR,102.1,CPI
10221,2021-05-01,MISCELLANEOUS GOODS AND SERVICES,106.0,CPI
400,2021-05-01,FOOD AND NON-ALCOHOLIC BEVERAGES,103.5,CPIH
5951,2021-05-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",119.4,CPI
5524,2021-05-01,FOOD AND NON-ALCOHOLIC BEVERAGES,103.6,CPI
9367,2021-05-01,EDUCATION,120.0,CPI
3816,2021-05-01,RECREATION & CULTURE,111.4,CPIH
7659,2021-05-01,HEALTH,114.0,CPI
1681,2021-05-01,"HOUSING, WATER AND FUELS",107.7,CPIH
6805,2021-05-01,"Housing, water, electricity, gas and other fuels",110.3,CPI
8940,2021-05-01,RECREATION & CULTURE,111.4,CPI
8513,2021-05-01,COMMUNICATION,116.9,CPI
827,2021-05-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",119.3,CPIH
1254,2021-05-01,CLOTHING AND FOOTWEAR,101.9,CPIH
6806,2021-06-01,"Housing, water, electricity, gas and other fuels",110.5,CPI
2963,2021-06-01,TRANSPORT,119.1,CPIH
8941,2021-06-01,RECREATION & CULTURE,111.8,CPI
3390,2021-06-01,COMMUNICATION,117.0,CPIH
6379,2021-06-01,CLOTHING AND FOOTWEAR,102.8,CPI
401,2021-06-01,FOOD AND NON-ALCOHOLIC BEVERAGES,103.6,CPIH
8514,2021-06-01,COMMUNICATION,117.2,CPI
2109,2021-06-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",108.8,CPIH
10222,2021-06-01,MISCELLANEOUS GOODS AND SERVICES,106.2,CPI
5098,2021-06-01,MISCELLANEOUS GOODS AND SERVICES,106.0,CPIH
5525,2021-06-01,FOOD AND NON-ALCOHOLIC BEVERAGES,103.8,CPI
1255,2021-06-01,CLOTHING AND FOOTWEAR,102.7,CPIH
9368,2021-06-01,EDUCATION,120.0,CPI
7233,2021-06-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",108.9,CPI
3817,2021-06-01,RECREATION & CULTURE,111.8,CPIH
828,2021-06-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",119.9,CPIH
5952,2021-06-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",119.9,CPI
1682,2021-06-01,"HOUSING, WATER AND FUELS",107.9,CPIH
9795,2021-06-01,"HOTELS, CAFES AND RESTAURANTS",116.1,CPI
2536,2021-06-01,HEALTH,114.5,CPIH
4671,2021-06-01,"HOTELS, CAFES AND RESTAURANTS",116.1,CPIH
8087,2021-06-01,TRANSPORT,119.0,CPI
4244,2021-06-01,EDUCATION,120.0,CPIH
7660,2021-06-01,HEALTH,114.6,CPI
9796,2021-07-01,"HOTELS, CAFES AND RESTAURANTS",116.6,CPI
10223,2021-07-01,MISCELLANEOUS GOODS AND SERVICES,106.0,CPI
5099,2021-07-01,MISCELLANEOUS GOODS AND SERVICES,105.8,CPIH
2964,2021-07-01,TRANSPORT,121.3,CPIH
829,2021-07-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",119.3,CPIH
6807,2021-07-01,"Housing, water, electricity, gas and other fuels",110.7,CPI
3818,2021-07-01,RECREATION & CULTURE,111.4,CPIH
9369,2021-07-01,EDUCATION,120.0,CPI
2537,2021-07-01,HEALTH,114.9,CPIH
7661,2021-07-01,HEALTH,115.0,CPI
6380,2021-07-01,CLOTHING AND FOOTWEAR,100.8,CPI
3391,2021-07-01,COMMUNICATION,116.3,CPIH
8942,2021-07-01,RECREATION & CULTURE,111.4,CPI
5953,2021-07-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",119.3,CPI
4245,2021-07-01,EDUCATION,120.0,CPIH
7234,2021-07-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",108.1,CPI
4672,2021-07-01,"HOTELS, CAFES AND RESTAURANTS",116.6,CPIH
1256,2021-07-01,CLOTHING AND FOOTWEAR,100.6,CPIH
5526,2021-07-01,FOOD AND NON-ALCOHOLIC BEVERAGES,103.4,CPI
8088,2021-07-01,TRANSPORT,121.2,CPI
402,2021-07-01,FOOD AND NON-ALCOHOLIC BEVERAGES,103.3,CPIH
8515,2021-07-01,COMMUNICATION,116.5,CPI
2110,2021-07-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",108.0,CPIH
1683,2021-07-01,"HOUSING, WATER AND FUELS",108.1,CPIH
7235,2021-08-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",109.5,CPI
10224,2021-08-01,MISCELLANEOUS GOODS AND SERVICES,106.3,CPI
2965,2021-08-01,TRANSPORT,122.7,CPIH
5100,2021-08-01,MISCELLANEOUS GOODS AND SERVICES,106.1,CPIH
2111,2021-08-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",109.4,CPIH
9797,2021-08-01,"HOTELS, CAFES AND RESTAURANTS",118.1,CPI
2538,2021-08-01,HEALTH,114.8,CPIH
7662,2021-08-01,HEALTH,114.9,CPI
1257,2021-08-01,CLOTHING AND FOOTWEAR,100.8,CPIH
8943,2021-08-01,RECREATION & CULTURE,112.7,CPI
1684,2021-08-01,"HOUSING, WATER AND FUELS",108.2,CPIH
8089,2021-08-01,TRANSPORT,122.7,CPI
3392,2021-08-01,COMMUNICATION,116.0,CPIH
3819,2021-08-01,RECREATION & CULTURE,112.7,CPIH
403,2021-08-01,FOOD AND NON-ALCOHOLIC BEVERAGES,104.4,CPIH
5527,2021-08-01,FOOD AND NON-ALCOHOLIC BEVERAGES,104.6,CPI
830,2021-08-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",119.8,CPIH
6808,2021-08-01,"Housing, water, electricity, gas and other fuels",110.8,CPI
9370,2021-08-01,EDUCATION,120.0,CPI
8516,2021-08-01,COMMUNICATION,116.2,CPI
4673,2021-08-01,"HOTELS, CAFES AND RESTAURANTS",118.1,CPIH
5954,2021-08-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",119.8,CPI
4246,2021-08-01,EDUCATION,120.0,CPIH
6381,2021-08-01,CLOTHING AND FOOTWEAR,101.0,CPI
3393,2021-09-01,COMMUNICATION,116.4,CPIH
8090,2021-09-01,TRANSPORT,122.2,CPI
1685,2021-09-01,"HOUSING, WATER AND FUELS",108.4,CPIH
10225,2021-09-01,MISCELLANEOUS GOODS AND SERVICES,106.3,CPI
5101,2021-09-01,MISCELLANEOUS GOODS AND SERVICES,106.2,CPIH
4674,2021-09-01,"HOTELS, CAFES AND RESTAURANTS",117.7,CPIH
5528,2021-09-01,FOOD AND NON-ALCOHOLIC BEVERAGES,104.4,CPI
7663,2021-09-01,HEALTH,114.8,CPI
2112,2021-09-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",110.4,CPIH
5955,2021-09-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",120.1,CPI
6382,2021-09-01,CLOTHING AND FOOTWEAR,103.1,CPI
3820,2021-09-01,RECREATION & CULTURE,113.3,CPIH
2539,2021-09-01,HEALTH,114.7,CPIH
7236,2021-09-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",110.5,CPI
6809,2021-09-01,"Housing, water, electricity, gas and other fuels",111.0,CPI
2966,2021-09-01,TRANSPORT,122.4,CPIH
4247,2021-09-01,EDUCATION,121.3,CPIH
8517,2021-09-01,COMMUNICATION,116.6,CPI
9798,2021-09-01,"HOTELS, CAFES AND RESTAURANTS",117.7,CPI
8944,2021-09-01,RECREATION & CULTURE,113.3,CPI
831,2021-09-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",120.1,CPIH
9371,2021-09-01,EDUCATION,121.3,CPI
404,2021-09-01,FOOD AND NON-ALCOHOLIC BEVERAGES,104.2,CPIH
1258,2021-09-01,CLOTHING AND FOOTWEAR,103.0,CPIH
8091,2021-10-01,TRANSPORT,124.0,CPI
4248,2021-10-01,EDUCATION,125.4,CPIH
9799,2021-10-01,"HOTELS, CAFES AND RESTAURANTS",119.0,CPI
1259,2021-10-01,CLOTHING AND FOOTWEAR,104.6,CPIH
7237,2021-10-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",111.3,CPI
6383,2021-10-01,CLOTHING AND FOOTWEAR,104.7,CPI
3821,2021-10-01,RECREATION & CULTURE,113.1,CPIH
2113,2021-10-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",111.2,CPIH
2540,2021-10-01,HEALTH,114.3,CPIH
4675,2021-10-01,"HOTELS, CAFES AND RESTAURANTS",119.0,CPIH
7664,2021-10-01,HEALTH,114.5,CPI
8945,2021-10-01,RECREATION & CULTURE,113.0,CPI
9372,2021-10-01,EDUCATION,125.4,CPI
405,2021-10-01,FOOD AND NON-ALCOHOLIC BEVERAGES,104.7,CPIH
6810,2021-10-01,"Housing, water, electricity, gas and other fuels",112.4,CPI
10226,2021-10-01,MISCELLANEOUS GOODS AND SERVICES,106.8,CPI
5529,2021-10-01,FOOD AND NON-ALCOHOLIC BEVERAGES,104.9,CPI
5956,2021-10-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",119.5,CPI
2967,2021-10-01,TRANSPORT,124.3,CPIH
1686,2021-10-01,"HOUSING, WATER AND FUELS",111.8,CPIH
3394,2021-10-01,COMMUNICATION,116.3,CPIH
832,2021-10-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",119.5,CPIH
5102,2021-10-01,MISCELLANEOUS GOODS AND SERVICES,106.6,CPIH
8518,2021-10-01,COMMUNICATION,116.5,CPI
2114,2021-11-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",111.7,CPIH
2541,2021-11-01,HEALTH,114.4,CPIH
4249,2021-11-01,EDUCATION,125.4,CPIH
8946,2021-11-01,RECREATION & CULTURE,114.3,CPI
7238,2021-11-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",111.8,CPI
5957,2021-11-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",122.6,CPI
4676,2021-11-01,"HOTELS, CAFES AND RESTAURANTS",118.7,CPIH
8519,2021-11-01,COMMUNICATION,116.4,CPI
10227,2021-11-01,MISCELLANEOUS GOODS AND SERVICES,106.8,CPI
2968,2021-11-01,TRANSPORT,126.5,CPIH
406,2021-11-01,FOOD AND NON-ALCOHOLIC BEVERAGES,105.7,CPIH
6811,2021-11-01,"Housing, water, electricity, gas and other fuels",112.6,CPI
7665,2021-11-01,HEALTH,114.5,CPI
833,2021-11-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",122.6,CPIH
9373,2021-11-01,EDUCATION,125.4,CPI
9800,2021-11-01,"HOTELS, CAFES AND RESTAURANTS",118.7,CPI
5103,2021-11-01,MISCELLANEOUS GOODS AND SERVICES,106.6,CPIH
3822,2021-11-01,RECREATION & CULTURE,114.3,CPIH
3395,2021-11-01,COMMUNICATION,116.1,CPIH
6384,2021-11-01,CLOTHING AND FOOTWEAR,105.8,CPI
5530,2021-11-01,FOOD AND NON-ALCOHOLIC BEVERAGES,105.9,CPI
1260,2021-11-01,CLOTHING AND FOOTWEAR,105.7,CPIH
8092,2021-11-01,TRANSPORT,126.2,CPI
1687,2021-11-01,"HOUSING, WATER AND FUELS",112.0,CPIH
7239,2021-12-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",114.1,CPI
9801,2021-12-01,"HOTELS, CAFES AND RESTAURANTS",118.6,CPI
834,2021-12-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",121.6,CPIH
5531,2021-12-01,FOOD AND NON-ALCOHOLIC BEVERAGES,107.3,CPI
3396,2021-12-01,COMMUNICATION,115.6,CPIH
2542,2021-12-01,HEALTH,114.7,CPIH
407,2021-12-01,FOOD AND NON-ALCOHOLIC BEVERAGES,107.1,CPIH
8947,2021-12-01,RECREATION & CULTURE,114.6,CPI
6812,2021-12-01,"Housing, water, electricity, gas and other fuels",112.9,CPI
5958,2021-12-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",121.7,CPI
3823,2021-12-01,RECREATION & CULTURE,114.6,CPIH
8520,2021-12-01,COMMUNICATION,115.8,CPI
10228,2021-12-01,MISCELLANEOUS GOODS AND SERVICES,107.0,CPI
5104,2021-12-01,MISCELLANEOUS GOODS AND SERVICES,106.9,CPIH
1261,2021-12-01,CLOTHING AND FOOTWEAR,106.4,CPIH
1688,2021-12-01,"HOUSING, WATER AND FUELS",112.1,CPIH
8093,2021-12-01,TRANSPORT,127.6,CPI
9374,2021-12-01,EDUCATION,125.4,CPI
6385,2021-12-01,CLOTHING AND FOOTWEAR,106.6,CPI
2969,2021-12-01,TRANSPORT,127.8,CPIH
7666,2021-12-01,HEALTH,114.8,CPI
4250,2021-12-01,EDUCATION,125.4,CPIH
4677,2021-12-01,"HOTELS, CAFES AND RESTAURANTS",118.6,CPIH
2115,2021-12-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",113.9,CPIH
408,2022-01-01,FOOD AND NON-ALCOHOLIC BEVERAGES,107.8,CPIH
2970,2022-01-01,TRANSPORT,127.3,CPIH
8521,2022-01-01,COMMUNICATION,115.9,CPI
7667,2022-01-01,HEALTH,115.4,CPI
5532,2022-01-01,FOOD AND NON-ALCOHOLIC BEVERAGES,108.0,CPI
5105,2022-01-01,MISCELLANEOUS GOODS AND SERVICES,107.1,CPIH
1262,2022-01-01,CLOTHING AND FOOTWEAR,103.3,CPIH
2543,2022-01-01,HEALTH,115.4,CPIH
6813,2022-01-01,"Housing, water, electricity, gas and other fuels",113.2,CPI
8948,2022-01-01,RECREATION & CULTURE,114.3,CPI
5959,2022-01-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",123.3,CPI
1689,2022-01-01,"HOUSING, WATER AND FUELS",112.5,CPIH
4678,2022-01-01,"HOTELS, CAFES AND RESTAURANTS",118.1,CPIH
3397,2022-01-01,COMMUNICATION,115.7,CPIH
7240,2022-01-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",113.5,CPI
6386,2022-01-01,CLOTHING AND FOOTWEAR,103.5,CPI
2116,2022-01-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",113.3,CPIH
9802,2022-01-01,"HOTELS, CAFES AND RESTAURANTS",118.2,CPI
9375,2022-01-01,EDUCATION,125.4,CPI
835,2022-01-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",123.2,CPIH
10229,2022-01-01,MISCELLANEOUS GOODS AND SERVICES,107.2,CPI
8094,2022-01-01,TRANSPORT,127.2,CPI
4251,2022-01-01,EDUCATION,125.4,CPIH
3824,2022-01-01,RECREATION & CULTURE,114.3,CPIH
9376,2022-02-01,EDUCATION,125.4,CPI
6814,2022-02-01,"Housing, water, electricity, gas and other fuels",113.4,CPI
3398,2022-02-01,COMMUNICATION,115.8,CPIH
5960,2022-02-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",123.4,CPI
2971,2022-02-01,TRANSPORT,128.4,CPIH
4252,2022-02-01,EDUCATION,125.4,CPIH
6387,2022-02-01,CLOTHING AND FOOTWEAR,104.3,CPI
3825,2022-02-01,RECREATION & CULTURE,116.3,CPIH
9803,2022-02-01,"HOTELS, CAFES AND RESTAURANTS",119.0,CPI
836,2022-02-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",123.3,CPIH
2544,2022-02-01,HEALTH,115.4,CPIH
7241,2022-02-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",116.0,CPI
8095,2022-02-01,TRANSPORT,128.4,CPI
7668,2022-02-01,HEALTH,115.5,CPI
10230,2022-02-01,MISCELLANEOUS GOODS AND SERVICES,107.3,CPI
5106,2022-02-01,MISCELLANEOUS GOODS AND SERVICES,107.3,CPIH
4679,2022-02-01,"HOTELS, CAFES AND RESTAURANTS",119.0,CPIH
5533,2022-02-01,FOOD AND NON-ALCOHOLIC BEVERAGES,109.0,CPI
2117,2022-02-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",115.8,CPIH
1263,2022-02-01,CLOTHING AND FOOTWEAR,104.2,CPIH
8949,2022-02-01,RECREATION & CULTURE,116.3,CPI
8522,2022-02-01,COMMUNICATION,116.0,CPI
1690,2022-02-01,"HOUSING, WATER AND FUELS",112.7,CPIH
409,2022-02-01,FOOD AND NON-ALCOHOLIC BEVERAGES,108.9,CPIH
10231,2022-03-01,MISCELLANEOUS GOODS AND SERVICES,107.7,CPI
4253,2022-03-01,EDUCATION,125.4,CPIH
7669,2022-03-01,HEALTH,115.6,CPI
1691,2022-03-01,"HOUSING, WATER AND FUELS",113.3,CPIH
4680,2022-03-01,"HOTELS, CAFES AND RESTAURANTS",121.3,CPIH
8096,2022-03-01,TRANSPORT,131.5,CPI
5107,2022-03-01,MISCELLANEOUS GOODS AND SERVICES,107.7,CPIH
3826,2022-03-01,RECREATION & CULTURE,116.8,CPIH
9377,2022-03-01,EDUCATION,125.4,CPI
1264,2022-03-01,CLOTHING AND FOOTWEAR,106.8,CPIH
5961,2022-03-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",124.7,CPI
6388,2022-03-01,CLOTHING AND FOOTWEAR,106.9,CPI
3399,2022-03-01,COMMUNICATION,115.7,CPIH
2118,2022-03-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",118.0,CPIH
8523,2022-03-01,COMMUNICATION,115.9,CPI
2545,2022-03-01,HEALTH,115.6,CPIH
6815,2022-03-01,"Housing, water, electricity, gas and other fuels",113.8,CPI
410,2022-03-01,FOOD AND NON-ALCOHOLIC BEVERAGES,109.0,CPIH
9804,2022-03-01,"HOTELS, CAFES AND RESTAURANTS",121.3,CPI
5534,2022-03-01,FOOD AND NON-ALCOHOLIC BEVERAGES,109.3,CPI
7242,2022-03-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",118.2,CPI
2972,2022-03-01,TRANSPORT,131.5,CPIH
837,2022-03-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",124.6,CPIH
8950,2022-03-01,RECREATION & CULTURE,116.9,CPI
2973,2022-04-01,TRANSPORT,132.9,CPIH
5962,2022-04-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",124.8,CPI
8097,2022-04-01,TRANSPORT,133.0,CPI
9378,2022-04-01,EDUCATION,125.4,CPI
3827,2022-04-01,RECREATION & CULTURE,116.6,CPIH
5535,2022-04-01,FOOD AND NON-ALCOHOLIC BEVERAGES,110.9,CPI
838,2022-04-01,"ALCOHOLIC BEVERAGES,TOBACCO & NARCOTICS",124.7,CPIH
2546,2022-04-01,HEALTH,116.6,CPIH
1265,2022-04-01,CLOTHING AND FOOTWEAR,107.9,CPIH
8524,2022-04-01,COMMUNICATION,120.3,CPI
3400,2022-04-01,COMMUNICATION,120.1,CPIH
6816,2022-04-01,"Housing, water, electricity, gas and other fuels",119.6,CPI
7243,2022-04-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",118.0,CPI
2119,2022-04-01,"FURN, HH EQUIP & ROUTINE REPAIR OF HOUSE",117.7,CPIH
10232,2022-04-01,MISCELLANEOUS GOODS AND SERVICES,108.3,CPI
4254,2022-04-01,EDUCATION,125.4,CPIH
8951,2022-04-01,RECREATION & CULTURE,116.6,CPI
6389,2022-04-01,CLOTHING AND FOOTWEAR,108.0,CPI
9805,2022-04-01,"HOTELS, CAFES AND RESTAURANTS",123.4,CPI
